config,Year,Trt_code,Date,SWD_AC,Canopy_AC
z105_i100,2013,4,2013-09-17,2.7106657890184653,51.87664969716389
z105_i100,2013,4,2013-09-18,4.271505837487522,46.1690307893634
z105_i100,2013,4,2013-09-19,4.757850260433257,39.73507397031242
z105_i100,2013,4,2013-09-20,5.860326148142422,32.48234721715839
z105_i100,2013,4,2013-09-21,7.108876942209428,24.306655829214797
z105_i100,2013,4,2013-09-22,3.8451135302997357,15.090545537754057
z105_i100,2013,4,2013-09-23,-11.147511197971422,4.701615125138308
z105_i100,2013,5,2013-05-15,3.4670577679065073,0.0
z105_i100,2013,5,2013-05-16,5.6231336678676165,0.0
z105_i100,2013,5,2013-05-17,7.267662207480288,0.0
z105_i100,2013,5,2013-05-18,8.716390949850577,0.0
z105_i100,2013,5,2013-05-19,12.352459181814435,0.0
z105_i100,2013,5,2013-05-20,12.46321389360388,0.4875
z105_i100,2013,5,2013-05-21,14.09263948841991,0.5738742470010385
z105_i100,2013,5,2013-05-22,15.150202201301557,0.6755521053764285
z105_i100,2013,5,2013-05-23,15.803437804692999,0.6727559359012664
z105_i100,2013,5,2013-05-24,16.72202147153159,0.6701627670089252
z105_i100,2013,5,2013-05-25,17.426424498523765,0.6675854864900166
z105_i100,2013,5,2013-05-26,18.19089426301675,0.6646789872875
z105_i100,2013,5,2013-05-27,18.878300679968074,0.6629729851811358
z105_i100,2013,5,2013-05-28,19.278077067061947,0.6629662635651169
z105_i100,2013,5,2013-05-29,14.264822918266091,0.769851874441544
z105_i100,2013,5,2013-05-30,18.766495340517576,0.8562569579389742
z105_i100,2013,5,2013-05-31,19.522996993130608,0.8891377189005879
z105_i100,2013,5,2013-06-01,20.124614717088775,0.940433763094904
z105_i100,2013,5,2013-06-02,20.741244225204785,1.0055776446089706
z105_i100,2013,5,2013-06-03,21.461051421653206,1.0598237548093243
z105_i100,2013,5,2013-06-04,21.588662714801455,1.2068323281224844
z105_i100,2013,5,2013-06-05,21.842948029064935,1.3477393410922183
z105_i100,2013,5,2013-06-06,22.3741866234739,1.4686962024777035
z105_i100,2013,5,2013-06-07,8.084587411278283,1.728916773887542
z105_i100,2013,5,2013-06-08,12.747133717902315,2.024056262252564
z105_i100,2013,5,2013-06-09,15.343971479958526,2.3408857849667437
z105_i100,2013,5,2013-06-10,17.0400308013631,2.691265126121755
z105_i100,2013,5,2013-06-11,18.82732795941535,3.035116304577711
z105_i100,2013,5,2013-06-12,20.292627359272345,3.398720003333449
z105_i100,2013,5,2013-06-13,7.329545589247619,4.000898220882769
z105_i100,2013,5,2013-06-14,13.107206601346602,4.69449287296644
