variant,Year,Trt_code,Treatment,Date,dap,gdd_cum,z_root_m,canopy_cover_frac,biomass_t_ha,dry_yield_t_ha,Es_mm,Tr_mm,DeepPerc_mm,IrrDay_mm,SWD_AquaCrop_mm,Canopy_obs
default_maize,2013,12,40/40,2013-07-09,56.0,638.3279999999999,1.090359776712992,0.8657040564844963,756.9115530726303,0.0,0.013813654394290366,4.17025093927689,0.0,0.0,104.3780971348439,42.980000000000004
default_maize,2013,12,40/40,2013-07-11,58.0,666.2129999999999,1.1156041399529268,0.8873704015830557,824.7551168067464,0.0,0.48254960452791257,8.413831787377848,0.0,0.0,105.1357265951094,59.3775
default_maize,2013,12,40/40,2013-07-16,63.0,736.2929999999999,1.178325232329222,0.9223956797500344,996.7020374588906,0.0,0.24031969730746383,7.580244472057333,0.0,0.0,107.2130509094826,77.6275
default_maize,2013,12,40/40,2013-07-18,65.0,765.0529999999999,1.2030098596574916,0.917660096925805,1047.168663049406,0.0,0.20919787574135718,3.895474118277603,0.0,0.0,114.6854047323006,57.39
default_maize,2013,12,40/40,2013-07-25,72.0,857.3679999999998,1.286262314018191,0.8944802267872496,1209.730903740269,0.2231632154166621,0.1473107545992482,2.58665296689818,0.0,0.0,115.12205944374871,77.22999999999999
default_maize,2013,12,40/40,2013-07-30,77.0,913.9979999999998,1.3454776671148703,0.8873582577806708,1339.0952356245714,0.4524919561858607,0.30650481958907544,4.896590930832725,0.0,0.0,67.39204216764394,78.5
default_maize,2013,12,40/40,2013-08-02,80.0,955.1329999999998,1.3808154187400745,0.8873582577806708,1432.1079281183568,0.6877457767358501,0.3480382923413639,5.513963253934935,0.0,30.4,52.62302470877669,82.3425
default_maize,2013,12,40/40,2013-08-13,91.0,1089.558,1.5077872858248718,0.8873582577806708,1759.5048038551058,2.449060151356808,0.23896890215677524,3.531234770158898,0.0,0.0,32.29935971722439,82.465
default_maize,2013,12,40/40,2013-08-15,93.0,1111.578,1.5304679242811625,0.8873582577806708,1816.8553498436793,2.867578602748575,0.27791358192520876,4.073366023629108,0.0,0.0,40.612531803589334,79.7525
default_maize,2013,12,40/40,2013-08-20,98.0,1176.4379999999996,1.5866686503877352,0.8873582577806708,1964.5447922468231,4.016577621757842,0.009456571456263668,4.68371138168147,0.0,0.0,63.14494185417327,77.3875
default_maize,2013,12,40/40,2013-08-22,100.0,1205.9279999999994,1.6089564367220934,0.8873582577806708,2023.0167811813494,4.513490233669309,0.22737432128517784,3.4012922681786844,0.0,0.0,50.53164469553371,82.73
default_maize,2013,12,40/40,2013-08-29,107.0,1305.1229999999996,1.686147421055856,0.8873582577806708,2224.951696331901,6.41696155730619,0.3290785039920239,4.820870506394852,0.0,0.0,69.84711530817974,77.1
default_maize,2013,12,40/40,2013-09-04,113.0,1390.6479999999997,1.6970752144209624,0.8406912448418854,2387.211142187266,8.221423830068401,0.010203557014725343,3.2435853976217524,0.0,0.0,92.0061366283355,61.18
default_maize,2013,12,40/40,2013-09-20,129.0,1566.9734999999998,1.6970752144209624,0.3128855337683206,2632.3756363871053,12.750829706402234,0.8841793425103099,0.24096036207794716,0.0,0.0,50.642498140638374,13.1
root_anchored,2012,1,100/100,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6244370727183937,233.92241799025828,0.0,2.0213262964719974,5.974764034245842,6.114787882663629e-06,35.4,4.151424571889595,16.516525
root_anchored,2012,1,100/100,2012-06-22,54.0,501.466,0.6244468725173233,0.8580249996003527,483.2002633561748,0.0,0.501834376564798,6.234688688535036,0.0,0.0,28.444578776695025,45.4046
root_anchored,2012,1,100/100,2012-06-29,61.0,605.171,0.68376099271687,0.9173730080261344,721.8860703459951,0.0,0.22454837121923568,6.3892878814223,0.0,40.1,-0.16295343780470428,81.624025
root_anchored,2012,1,100/100,2012-07-06,68.0,709.0210000000001,0.7414415430938066,0.9403688179992039,963.1279600554351,0.0,0.12350411028433121,6.455776604512723,1.2154190252746182,0.0,7.034528372572774,68.6314
root_anchored,2012,1,100/100,2012-07-13,75.0,803.6610000000002,0.7977032482312063,0.9588257236290677,1202.6623258831282,0.3204664367677369,0.03998375988489848,6.3019202324158075,0.00014470306149185164,48.9,-17.597918589763655,76.79984999999999
root_anchored,2012,1,100/100,2012-07-20,82.0,907.1160000000002,0.8527145486971504,0.9588257236290677,1438.3151313936435,0.8636710928556439,0.04469324917773108,6.902916799000089,0.6839634016805396,0.0,12.653236467602387,85.45467500000001
root_anchored,2012,1,100/100,2012-07-26,88.0,998.3410000000001,0.8989751700926818,0.9588257236290677,1636.4980062664386,1.810562752103055,0.03771216870837191,5.722503487309869,0.14677693144207607,0.0,16.30032028042392,89.0415
root_anchored,2012,1,100/100,2012-08-06,99.0,1154.6860000000001,0.9818869914323374,0.9588257236290677,1990.7104479758866,4.224837215021918,0.037811483037365486,5.549753048038765,0.0012000495663299225,30.3,-4.675141843969569,83.912375
root_anchored,2012,1,100/100,2012-08-09,102.0,1196.1710000000003,1.0041102167038203,0.9588257236290677,2085.264863557563,5.003265647210213,0.04020033830326365,5.84591554530955,0.10461981533862885,0.0,12.408033125164112,85.4935
root_anchored,2012,1,100/100,2012-08-16,109.0,1284.6860000000004,1.0480975826007581,0.9458475520671812,2296.0303380773244,6.993323623537502,0.057460113062321315,2.8732636571332986,8.034851523599094,0.0,0.6932915348920192,78.092325
root_anchored,2012,1,100/100,2012-08-21,114.0,1336.8930000000003,1.0480975826007581,0.8958822402606674,2428.4948060971433,8.51821404195589,0.2358713299006373,3.9296771149063137,0.00017558414060955685,30.3,-10.682323012099014,80.67972499999999
root_anchored,2012,1,100/100,2012-08-23,116.0,1363.7430000000002,1.0480975826007581,0.8658646567237666,2480.347745332203,9.158242120622708,0.290279894400015,3.2885717500957288,1.7750290666916024,0.0,6.71468187822596,76.179375
root_anchored,2012,1,100/100,2012-08-27,120.0,1412.7830000000004,1.0480975826007581,0.7792515349074689,2570.981797698289,10.442670793048496,0.0758281095352716,2.8441351146189255,0.00017672485222813207,0.0,19.95424800196181,76.365075
root_anchored,2012,1,100/100,2012-08-30,123.0,1455.3730000000005,1.0480975826007581,0.6808699345438762,2626.105981106877,11.394178156694023,0.9851074708562946,3.072019245509703,1.9420012425352542,0.0,6.847625451453417,75.83195
root_anchored,2012,1,100/100,2012-09-05,129.0,1534.5230000000001,1.0480975826007581,0.338085204817724,2686.427105283345,12.896433477649023,1.6799168978341892,0.7652439659914101,1.5568008646810075e-06,45.4,-22.34111276002416,57.41095
root_anchored,2012,2,100/50,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6256261958240437,234.434943498445,0.0,2.0131950085629096,5.982472874754825,9.696605425049712e-06,24.3,15.306317965583515,16.9752
root_anchored,2012,2,100/50,2012-06-22,54.0,501.466,0.6244468725173233,0.8433041752571842,481.78452550743754,0.0,0.5225100399401584,6.168508344306206,4.9960036108132044e-14,0.0,39.70663310915534,45.52775
root_anchored,2012,2,100/50,2012-06-29,61.0,605.171,0.6836823499724534,0.9022481365607885,708.7092214018678,0.0,0.2928719397525258,6.325403026640456,0.0,40.2,8.552191565256042,85.45252499999998
root_anchored,2012,2,100/50,2012-07-06,68.0,709.0210000000001,0.74136290034939,0.9325264242153242,948.3498261579107,0.0,0.1589457072803708,6.424316168614651,0.0,0.0,7.7543279742649,73.0303
root_anchored,2012,2,100/50,2012-07-13,75.0,803.6610000000002,0.7976246054867897,0.9369987483463478,1184.6950053279197,0.315679520736067,0.13657215178036505,6.220848610675108,0.00014443223654729459,55.1,-23.720745655898774,81.046375
root_anchored,2012,2,100/50,2012-07-20,82.0,907.1160000000002,0.8526359059527338,0.9369987483463478,1417.3803726370597,0.8511022827753814,0.15265830996959687,6.817430332781161,0.8770470250046896,0.0,12.615646636964536,86.470725
root_anchored,2012,2,100/50,2012-07-26,88.0,998.3410000000001,0.8988965273482652,0.9369987483463478,1613.1580178498666,1.784744360371157,0.12881309920910602,5.654083330896898,0.14584847816422147,0.0,16.360114621161557,88.98603333333334
root_anchored,2012,2,100/50,2012-08-06,99.0,1154.6860000000001,0.9818083486879208,0.9369987483463478,1963.2924103786734,4.1666582227612725,0.12915232622658315,5.487978414501928,0.0012709784111408853,30.4,-4.621916597415531,85.022525
root_anchored,2012,2,100/50,2012-08-09,102.0,1196.1710000000003,1.0040315739594037,0.9369987483463478,2056.809093928368,4.935001929577861,0.13731191664266082,5.782217277392753,0.10965956155068995,0.0,12.54806494556391,86.52024999999998
root_anchored,2012,2,100/50,2012-08-16,109.0,1284.6860000000004,1.0480189398563415,0.9243160154892387,2265.3438690883795,6.899873768049686,0.11411250215568214,2.8435477177408206,5.470298221704908e-09,0.0,30.56167035772821,75.59515
root_anchored,2012,2,100/50,2012-08-21,114.0,1336.8930000000003,1.0480189398563415,0.875488127928777,2396.465641511278,8.40588768150401,0.30483263866022736,3.8903308249987223,4.718447854656915e-14,15.3,32.37487974151212,69.09275
root_anchored,2012,2,100/50,2012-08-23,116.0,1363.7430000000002,1.0480189398563415,0.8461538730070358,2447.802791106285,9.03809661619801,0.34923390075098076,3.255921032778485,0.0,0.0,39.78704103050343,71.261825
root_anchored,2012,2,100/50,2012-08-27,120.0,1412.7830000000004,1.0480189398563415,0.7615124363702807,2537.5377606890934,10.306853544698225,0.018227996289481303,2.815804676751916,0.0,0.0,52.50482519090514,62.5383
root_anchored,2012,2,100/50,2012-08-30,123.0,1455.3730000000005,1.0480189398563415,0.6653704221029839,2592.1013368990243,11.246664481582947,1.0546008640506932,3.0402731755131196,0.0,0.0,47.03962620581573,50.683099999999996
root_anchored,2012,2,100/50,2012-09-05,129.0,1534.5230000000001,1.0480189398563415,0.33038893924291324,2651.736148344863,12.729925931676977,0.03604198996047898,0.7551293854111197,0.0,0.0,61.02327511879008,18.095575
root_anchored,2012,3,80/80,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.625828034701909,234.5200894277924,0.0,2.0118158451707298,5.983780386030407,7.0206920106827306e-06,24.2,15.408471374822556,13.944175
root_anchored,2012,3,80/80,2012-06-22,54.0,501.466,0.6244468725173233,0.8439536026022758,481.8962145333382,0.0,0.5233366289687588,6.17144246947741,6.106226635438361e-14,0.0,38.80044500419299,38.57495
root_anchored,2012,3,80/80,2012-06-29,61.0,605.171,0.68376099271687,0.9012613805423721,717.5533653899099,0.0,0.2973498578210505,6.321215466017957,0.0,32.1,25.87525340388238,81.29745
root_anchored,2012,3,80/80,2012-07-06,68.0,709.0210000000001,0.7414415430938066,0.9283115483736717,956.6121443628169,0.0,0.17805132447077773,6.40734891525301,0.0,0.0,42.20838832367918,70.213525
root_anchored,2012,3,80/80,2012-07-13,75.0,803.6610000000002,0.7977032482312063,0.9334699969132408,1192.4361506087366,0.3181745553390859,0.15228212581688746,6.2076388037480195,0.0,38.1,14.99884018748659,76.216875
root_anchored,2012,3,80/80,2012-07-20,82.0,907.1160000000002,0.8527145486971504,0.9334699969132408,1424.6377514082872,0.8566240243917664,0.17021868413678892,6.803488127280646,0.0,0.0,30.27810554676915,89.39495
root_anchored,2012,3,80/80,2012-08-06,99.0,1154.6860000000001,0.9818869914323374,0.9334699969132408,1969.490953582221,4.18549995542266,0.14400879341499717,5.477875022088089,0.0012626996341098507,30.4,-4.61006644947445,85.605375
root_anchored,2012,3,80/80,2012-08-09,102.0,1196.1710000000003,1.0041102167038203,0.9334699969132408,2062.8378464369735,4.956200812656721,0.15310698626146918,5.771793029361902,0.1104386816544304,0.0,12.570712113549922,86.86025000000001
root_anchored,2012,3,80/80,2012-08-16,109.0,1284.6860000000004,1.0480975826007581,0.9208350274195559,2271.0072286808513,6.92653427497144,0.12333315145087563,2.8386750027223857,8.282777782390213e-05,0.0,2.770043633537064,79.347925
root_anchored,2012,3,80/80,2012-08-21,114.0,1336.8930000000003,1.0480975826007581,0.8721910264208518,2401.9084807382924,8.436441363086335,0.3160843082164603,3.8838611364001645,5.45658820109913e-10,24.4,-4.504115520329199,81.56815
root_anchored,2012,3,80/80,2012-08-23,116.0,1363.7430000000002,1.0480975826007581,0.8429672447460353,2453.1607397864573,9.070203278446707,0.35886592424409275,3.2505455161812886,0.8378747192783844,0.0,6.89930309279403,79.0277
root_anchored,2012,3,80/80,2012-08-27,120.0,1412.7830000000004,1.0480975826007581,0.7586445690375729,2542.747465302214,10.342065459074188,0.08373052345369084,2.811129335033034,0.00010170558998635707,0.0,19.980108655005907,78.183125
root_anchored,2012,3,80/80,2012-08-30,123.0,1455.3730000000005,1.0480975826007581,0.6628646270475619,2597.2184631787804,11.284198195595641,1.0660252821762957,3.035029621450198,0.9076863709129654,0.0,6.887410215414158,78.0342
root_anchored,2012,3,80/80,2012-09-05,129.0,1534.5230000000001,1.0480975826007581,0.3291446895095022,2656.740089852853,12.771299742602313,1.754861115644447,0.75346725709994,9.118789953226898e-07,36.4,-13.621296118557586,57.54515
root_anchored,2012,4,80/65,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6275564040607274,235.25400053493766,0.0,2.000018026721692,5.9949652686461015,7.533421377477069e-06,24.1,15.576447308768463,15.344
root_anchored,2012,4,80/65,2012-06-22,54.0,501.466,0.6244468725173233,0.8442080321260473,482.78449959977263,0.0,0.5228906491315554,6.172591615704297,3.608224830031759e-14,0.0,38.96935914075735,46.5183
root_anchored,2012,4,80/65,2012-06-29,61.0,605.171,0.6837609558422926,0.9011933614786851,718.4333100635251,0.0,0.2976586243645858,6.320926718012063,0.0,32.1,26.14095493501453,80.294425
root_anchored,2012,4,80/65,2012-07-06,68.0,709.0210000000001,0.7414415062192292,0.9282094409446624,957.4770905788033,0.0,0.17851467855021783,6.40693735349621,0.0,0.0,42.47351613138639,71.150275
root_anchored,2012,4,80/65,2012-07-13,75.0,803.6610000000002,0.7977032113566289,0.9333845111836527,1193.2884568442762,0.31840907060114304,0.15266305077005984,6.207318418661041,0.0,38.1,15.26430504438068,76.875975
root_anchored,2012,4,80/65,2012-07-20,82.0,907.1160000000002,0.852714511822573,0.9333845111836527,1425.4783236950852,0.8571485582475779,0.17064447635590885,6.803149933410844,0.0,0.0,30.344101170993667,85.897825
root_anchored,2012,4,80/65,2012-07-26,88.0,998.3410000000001,0.8989751332181044,0.9333845111836527,1620.8539724156783,1.7957386801910182,0.14398982843906352,5.642643557466565,0.0,0.0,17.481235789877417,89.09106666666666
root_anchored,2012,4,80/65,2012-08-06,99.0,1154.6860000000001,0.98188695455776,0.9333845111836527,1970.305836770921,4.187325046042689,0.14436902310442232,5.477629846699047,0.0012695810370492006,30.3,-4.5080742158619245,84.04545
root_anchored,2012,4,80/65,2012-08-09,102.0,1196.1710000000003,1.0041101798292429,0.9333845111836527,2063.6486091428565,4.958259270692227,0.15348997455546073,5.771540046200009,0.10914279121289097,0.0,12.57179697988565,84.686825
root_anchored,2012,4,80/65,2012-08-16,109.0,1284.6860000000004,1.0480975457261807,0.9207506987808106,2271.809122598888,6.929134473822501,0.12355674866341285,2.838556714845428,6.3716952753568e-09,0.0,12.019355622656205,77.37790000000001
root_anchored,2012,4,80/65,2012-08-21,114.0,1336.8930000000003,1.0480975457261807,0.8721111525240148,2402.705020219695,8.43942721803663,0.3163572506011802,3.883704020968956,0.0,19.3,9.831715924327405,76.86555
root_anchored,2012,4,80/65,2012-08-23,116.0,1363.7430000000002,1.0480975457261807,0.8428900471176441,2453.955217447464,9.073342969083114,0.3590996217951482,3.250414949899539,0.0,0.0,17.25275829028976,78.48495
root_anchored,2012,4,80/65,2012-08-27,120.0,1412.7830000000004,1.0480975457261807,0.7585750935485945,2543.5383415190363,10.345512753530853,0.02021524475947897,2.811015738691683,0.0,0.0,29.99059253062902,74.29225
root_anchored,2012,4,80/65,2012-08-30,123.0,1455.3730000000005,1.0480975457261807,0.6628039229366117,2598.007089833168,11.287876143855517,1.066302705959442,3.0349022052465355,0.0,0.0,19.641976931901496,65.724225
root_anchored,2012,4,80/65,2012-09-05,129.0,1534.5230000000001,1.0480975457261807,0.32911454695107445,2657.5259667887467,12.775362292383782,0.05689967645466797,0.7534268978631067,0.0,0.0,33.61595733902931,36.5276
root_anchored,2012,5,80/50,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6266085481825413,234.84786026588793,0.0,2.006485389222127,5.988833907097102,7.123265828289481e-06,24.1,15.53882855320425,14.183075
root_anchored,2012,5,80/50,2012-06-22,54.0,501.466,0.6244468725173233,0.8436081371987454,482.267801232342,0.0,0.5227346973101221,6.169881819812551,3.608224830031759e-14,0.0,39.42036901083241,46.785675
root_anchored,2012,5,80/50,2012-06-29,61.0,605.171,0.6837503427267347,0.9001815627614371,715.4514745754127,0.0,0.3022530423963295,6.316630135546949,0.0,32.1,25.9940876435575,80.93205
root_anchored,2012,5,80/50,2012-07-06,68.0,709.0210000000001,0.7414308931036714,0.9276843967032657,954.3871442960625,0.0,0.18089766605077148,6.404820678395583,0.0,0.0,42.36839542381394,70.438
root_anchored,2012,5,80/50,2012-07-13,75.0,803.6610000000002,0.7976925982410711,0.9329449369971573,1190.1335040465017,0.31756509961959595,0.15462205443247945,6.20567069493055,0.0,38.1,15.160917380904253,77.4577
root_anchored,2012,5,80/50,2012-07-20,82.0,907.1160000000002,0.8527038987070151,0.9329449369971573,1422.2630231548487,0.8552094574402459,0.17283422136930052,6.801410585998315,0.0,0.0,30.94344253474685,86.53465
root_anchored,2012,5,80/50,2012-08-06,99.0,1154.6860000000001,0.9818763414422021,0.9329449369971573,1966.9584121486207,4.180183080031886,0.14622159609818153,5.4763688237575225,0.001227023724847974,30.4,-4.618718864228709,83.931375
root_anchored,2012,5,80/50,2012-08-09,102.0,1196.1710000000003,1.004099566713685,0.9329449369971573,2060.279991259171,4.950132487993483,0.1554595894739503,5.770238848928936,0.1107159378738283,0.0,12.574031938246502,86.07595
root_anchored,2012,5,80/50,2012-08-16,109.0,1284.6860000000004,1.0480869326106228,0.9203170744442889,2268.3948879890545,6.9186745954097235,0.12470667001462922,2.8379482863834196,5.533928846751719e-09,0.0,30.2258338050747,71.62972500000001
root_anchored,2012,5,80/50,2012-08-21,114.0,1336.8930000000003,1.0480869326106228,0.8717004348124919,2399.263243516823,8.427281703131081,0.3177610153441134,3.8828958333753,0.0,15.2,32.13410258839115,63.8776125
root_anchored,2012,5,80/50,2012-08-23,116.0,1363.7430000000002,1.0480869326106228,0.8424930909839957,2450.5028347288717,9.060517387111643,0.36030158029012055,3.249743311893311,0.0,0.0,39.55622517594018,65.88142500000001
root_anchored,2012,5,80/50,2012-08-27,120.0,1412.7830000000004,1.0480869326106228,0.7582178452488351,2540.0674322873438,10.331326160822561,0.028153505330694474,2.8104313675252897,0.0,0.0,52.27386082729877,62.04305
root_anchored,2012,5,80/50,2012-08-30,123.0,1455.3730000000005,1.0480869326106228,0.6624917777362791,2594.524608083025,11.272669966718219,1.0677297355189104,3.0342467305464935,0.0,0.0,46.82726568275353,34.84375
root_anchored,2012,5,80/50,2012-09-05,129.0,1534.5230000000001,1.0480869326106228,0.3289595516008127,2654.0293399688376,12.758467814683016,0.05499963640222349,0.7532192977701002,0.0,0.0,60.7914997967483,12.691825
root_anchored,2012,6,80/40,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.622772953089259,233.2296310242092,0.0,2.032722952383309,5.963959472442311,6.004180799453694e-06,24.1,15.387487755317917,15.07705
root_anchored,2012,6,80/40,2012-06-22,54.0,501.466,0.6244468725173233,0.8426286664077639,480.2470462576392,0.0,0.5238069868851413,6.16545493477415,0.0,0.0,39.23017839807999,48.12115
root_anchored,2012,6,80/40,2012-06-29,61.0,605.171,0.6837508515971611,0.8998265989633115,713.4278336742485,0.0,0.3038655208713569,6.31512216975286,0.0,32.1,25.816578967432605,82.57227499999999
root_anchored,2012,6,80/40,2012-07-06,68.0,709.0210000000001,0.7414314019740977,0.9275332559167774,952.3294220747795,0.0,0.18158375960909007,6.4042112439318455,0.0,0.0,42.18988119139772,72.105
root_anchored,2012,6,80/40,2012-07-13,75.0,803.6610000000002,0.7976931071114974,0.9328183998731806,1188.0570655129693,0.31700673050128436,0.15518605928052104,6.205196289622605,0.0,37.9,15.182902000192666,80.1617
root_anchored,2012,6,80/40,2012-07-20,82.0,907.1160000000002,0.8527044075774415,0.9328183998731806,1420.169209362593,0.8539388333439897,0.17346465755848173,6.800909790236902,0.0,0.0,31.366212671914596,90.007225
root_anchored,2012,6,80/40,2012-07-26,88.0,998.3410000000001,0.8989650289729729,0.9328183998731806,1615.4817921879785,1.7897505528332507,0.1463694976565927,5.640848751648,0.0,0.0,18.606910330269837,90.12344999999999
root_anchored,2012,6,80/40,2012-08-06,99.0,1154.6860000000001,0.9818768503126285,0.9328183998731806,1964.826555791207,4.175595685486743,0.14675495913872869,5.476005724967584,0.0011759926009150955,30.4,-4.626443054338095,84.72997499999997
root_anchored,2012,6,80/40,2012-08-09,102.0,1196.1710000000003,1.0041000755841114,0.9328183998731806,2058.1420324625738,4.944928490791244,0.15602664934428823,5.769864177312968,0.11087402494680886,0.0,12.574800225322802,86.447675
root_anchored,2012,6,80/40,2012-08-16,109.0,1284.6860000000004,1.0480874414810493,0.9201922500617035,2266.2437938702224,6.912019718127905,0.12503774175683363,2.8377730854925804,5.541066122184726e-09,0.0,30.727803192296022,78.434425
root_anchored,2012,6,80/40,2012-08-21,114.0,1336.8930000000003,1.0480874414810493,0.8715822043986526,2397.1042182021533,8.419583774060179,0.3181651923256275,3.8826630966726468,0.0,12.2,35.635602469476005,75.8219
root_anchored,2012,6,80/40,2012-08-23,116.0,1363.7430000000002,1.0480874414810493,0.8423788220186199,2448.340755100189,9.052400215399729,0.3606476627619265,3.2495498926461313,0.0,0.0,43.058036016064776,75.5106
root_anchored,2012,6,80/40,2012-08-27,120.0,1412.7830000000004,1.0480874414810493,0.7581150066978328,2537.900017198721,10.322370199939531,0.012366924815257136,2.8102630710741523,0.0,0.0,55.7380634212802,70.09895
root_anchored,2012,6,80/40,2012-08-30,123.0,1455.3730000000005,1.0480874414810493,0.6624019226967278,2592.3538601129853,11.263085388739867,1.0681406781909886,3.034057953381391,0.0,0.0,53.39205003296689,49.4234
root_anchored,2012,6,80/40,2012-09-05,129.0,1534.5230000000001,1.0480874414810493,0.3289149341813769,2651.8545183548035,12.74783968184563,0.02255563553194091,0.7531595157283141,0.0,0.0,67.29429440787077,20.350825
root_anchored,2012,7,65/80,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6258308717529204,234.5207716254077,0.0,2.0117964617357433,5.9837987624316,7.1500465793049046e-06,19.6,20.008884360830233,16.12455
root_anchored,2012,7,65/80,2012-06-22,54.0,501.466,0.6244468725173233,0.8229082207803791,480.05166147947466,0.0,0.5224493267618692,6.075647716766005,2.220446049250313e-14,0.0,52.25793922670998,44.185375
root_anchored,2012,7,65/80,2012-06-29,61.0,605.171,0.6833181945311791,0.8765256620466411,681.011977188462,0.0,0.41047387413419634,6.215403897045327,0.0,26.2,43.58495528865404,81.696925
root_anchored,2012,7,65/80,2012-07-06,68.0,709.0210000000001,0.7409000977854723,0.9072388897926602,902.8960077406036,0.0,0.27421335397992525,6.321866480827161,0.0,0.0,62.168516992154025,68.12434999999999
root_anchored,2012,7,65/80,2012-07-13,75.0,803.6610000000002,0.797161802922872,0.915827680280264,1136.0965421876215,0.3038965483066207,0.23125416671215204,6.141133788513247,0.0,29.0,43.938487056278355,77.45416666666667
root_anchored,2012,7,65/80,2012-07-20,82.0,907.1160000000002,0.852173103388816,0.915827680280264,1365.8615347608984,0.8233861034718511,0.25849245108533186,6.733240151398952,0.0,0.0,64.22700273245823,86.201025
root_anchored,2012,7,65/80,2012-07-26,88.0,998.3410000000001,0.8984155636871797,0.9148591166831248,1555.406960738339,1.7271993478391736,0.22222550880572187,5.577092744390506,0.0,0.0,45.60868121712555,90.47576666666667
root_anchored,2012,7,65/80,2012-08-06,99.0,1154.6860000000001,0.9813273850268353,0.9148591166831248,1900.9232998230666,4.0496179621818085,0.22281073575098098,5.417614691076058,0.0,30.4,7.596272964752708,84.82676666666667
root_anchored,2012,7,65/80,2012-08-09,102.0,1196.1710000000003,1.0035506102983183,0.9148591166831248,1993.2550201089,4.800765697300358,0.23688748060839349,5.70938841156574,0.0,0.0,20.61549295235782,86.447675
root_anchored,2012,7,65/80,2012-08-16,109.0,1284.6860000000004,1.0475379761952561,0.9024760544866596,2199.225554389263,6.7242651274661815,0.1722693414936821,2.809221726606056,0.0,0.0,17.38976704157784,75.7143
root_anchored,2012,7,65/80,2012-08-21,114.0,1336.8930000000003,1.0475379761952561,0.8548018839908041,2328.7879037124167,8.200072050028403,0.3759235340286196,3.844464148086006,0.0,24.3,10.157630947790754,79.910275
root_anchored,2012,7,65/80,2012-08-23,116.0,1363.7430000000002,1.0475379761952561,0.8261607458957702,2379.5222270585446,8.81999181498114,0.4101502701862756,3.217728113129551,0.0,0.0,17.61593645970724,77.08070000000001
root_anchored,2012,7,65/80,2012-08-27,120.0,1412.7830000000004,1.0475379761952561,0.7435192374701156,2468.2022007841047,10.064139182154117,0.047460653459803624,2.782515481092192,0.0,0.0,30.343279353668326,77.86735
root_anchored,2012,7,65/80,2012-08-30,123.0,1455.3730000000005,1.0475379761952561,0.6496488898267015,2522.107445751821,10.985518815773196,1.1271681126347137,3.0030332616814914,0.0,0.0,12.869498704828267,76.211275
root_anchored,2012,7,65/80,2012-09-05,129.0,1534.5230000000001,1.0475379761952561,0.32258242996704645,2580.9462030210802,12.438384259449636,1.811139558031187,0.7436123391519907,0.0,36.5,-8.035064481138736,54.344925
root_anchored,2012,8,65/65,2012-06-14,46.0,396.77600000000007,0.554292853891224,0.6252373840883398,234.26923655964558,0.0,2.015852591270153,5.979953362291532,6.762019507419914e-06,19.6,19.98433471948927,15.3065
root_anchored,2012,8,65/65,2012-06-22,54.0,501.466,0.6244468725173233,0.8226351533658842,479.73316071736815,0.0,0.5231555386686121,6.074394874431434,1.3877787807814457e-14,0.0,52.32703978807065,49.432975
root_anchored,2012,8,65/65,2012-06-29,61.0,605.171,0.6830008378836664,0.8766090515918301,677.940076156944,0.0,0.4100895774018279,6.2157634266589765,0.0,26.1,43.03460018635156,84.76695000000001
root_anchored,2012,8,65/65,2012-07-06,68.0,709.0210000000001,0.7405950009173556,0.9075362606004059,900.9231311476659,0.0,0.27284857624660425,6.323080663201319,0.0,0.0,61.935887683421136,67.499175
root_anchored,2012,8,65/65,2012-07-13,75.0,803.6610000000002,0.7968567060547553,0.9160766431687141,1134.1609009854353,0.30337023300471877,0.23013457893355396,6.142077812734808,0.0,29.1,43.604879288215486,73.917275
root_anchored,2012,8,65/65,2012-07-20,82.0,907.1160000000002,0.8518680065206994,0.9160766431687141,1363.9604932623965,0.8222127207421759,0.25724099260045524,6.734237956671304,0.0,0.0,64.29185719987503,85.5342
root_anchored,2012,8,65/65,2012-07-26,88.0,998.3410000000001,0.8981099832834981,0.915086599274749,1553.4583117076968,1.7249684933448326,0.2212601196988242,5.577683798314383,0.0,0.0,45.757030165123616,89.630325
root_anchored,2012,8,65/65,2012-08-06,99.0,1154.6860000000001,0.9810218046231537,0.915086599274749,1899.009511389693,4.045383425392326,0.22184280430895242,5.418137603476529,0.0,30.3,8.141714046538917,83.631775
root_anchored,2012,8,65/65,2012-08-09,102.0,1196.1710000000003,1.0032450298946367,0.915086599274749,1991.349978759041,4.795990573764138,0.2358583971581236,5.70992415106154,0.0,0.0,21.15960094610027,84.666075
root_anchored,2012,8,65/65,2012-08-16,109.0,1284.6860000000004,1.0472323957915746,0.9027004579909912,2197.339110019798,6.718235302535447,0.17166797566654032,2.8094679033060435,0.0,0.0,21.53093743278882,75.883425
root_anchored,2012,8,65/65,2012-08-21,114.0,1336.8930000000003,1.0472323957915746,0.8550144331629658,2326.912538270914,8.193149017380094,0.3751869460583822,3.8447881193019726,0.0,19.3,19.29766448832679,75.0305
