variant,Year,Trt_code,Treatment,Date,dap,gdd_cum,z_root_m,canopy_cover_frac,biomass_t_ha,dry_yield_t_ha,Es_mm,Tr_mm,DeepPerc_mm,IrrDay_mm,SWD_AquaCrop_mm
default_maize,2013,3,80/80,2013-09-05,114.0,1405.9029999999998,1.699968410760215,0.8958822402606674,2656.700390841874,9.34661148905983,0.2504740944715207,4.169473066387826,0.00024171917205583198,18.2,4.930258875860229
default_maize,2013,3,80/80,2013-09-06,115.0,1422.1629999999998,1.699968410760215,0.8817713100802629,2683.0858560819865,9.68798001283569,0.31458754444327425,4.302882479216408,2.2236566701818866e-05,0.0,9.54774306098657
default_maize,2013,3,80/80,2013-09-07,116.0,1436.4029999999998,1.699968410760215,0.8658646567237666,2708.6247145765647,10.031101525068859,0.3237995560975571,3.665247109735235,2.0456188668019407e-06,0.0,13.53679102958177
default_maize,2013,3,80/80,2013-09-08,117.0,1449.7429999999997,1.699968410760215,0.8479337607609267,2733.234361350404,10.37542718514607,0.3998522883511984,3.7640021506732406,1.881835412169411e-07,0.0,17.70064558845183
default_maize,2013,3,80/80,2013-09-09,118.0,1463.0329999999997,1.699968410760215,0.8277210219261496,2756.824337850133,10.720347004936482,0.3472127206636292,2.7261251200039025,1.7311723666094286e-08,0.0,-7.1623456713507885
default_maize,2013,3,80/80,2013-09-10,119.0,1473.3379999999997,1.699968410760215,0.8049360583610496,2777.935079337655,11.059766669173417,0.22607752323611066,1.3925109007392475,5.052141387796233,0.0,-2.5071092296006148
default_maize,2013,3,80/80,2013-09-11,120.0,1483.6029999999998,1.699968410760215,0.7792515349074689,2797.863029768908,11.398278817247217,0.16459244427659528,0.8448502375950794,2.2135232951390775,0.0,-4.019292242523006
default_maize,2013,3,80/80,2013-09-12,121.0,1492.0829999999999,1.699968410760215,0.7502984605190594,2814.3323797076255,11.726072467645462,0.11628066133903413,0.4384887821290415,2.8611157678205723,0.0,-10.523642449560391
default_maize,2013,3,80/80,2013-09-13,122.0,1503.8629999999998,1.699968410760215,0.7176608872327266,2832.344495822975,12.063488245301595,0.34978644113402946,1.291461625500939,7.881366103289457,0.0,-10.70465729359055
default_maize,2013,3,80/80,2013-09-14,123.0,1515.513,1.699968410760215,0.6808699345438762,2848.7648791273955,12.397314103586575,0.5689574769562216,1.7274874272465561,8.441825517929068,0.0,-3.511461235115842
default_maize,2013,3,80/80,2013-09-15,124.0,1522.0629999999999,1.699968410760215,0.6393970533379673,2857.525496105556,12.70013861212922,0.09964954494816303,0.14686732355588275,3.0992042042524393,0.0,-14.872340319591045
default_maize,2013,3,80/80,2013-09-16,125.0,1531.4979999999998,1.699968410760215,0.5926464326061291,2869.447234622436,13.018928437049127,0.45020973659912655,0.82998796458501,11.683718781321707,0.0,-1.4555934350390123
default_maize,2013,3,80/80,2013-09-17,126.0,1542.5729999999999,1.699968410760215,0.5399464398575963,2880.312228652688,13.335034514660235,0.7590099473575311,1.1873889279757799,2.6093560086490126,0.0,2.6111848318536883
default_maize,2013,3,80/80,2013-09-18,127.0,1554.5279999999998,1.699968410760215,0.4805399722595305,2889.3219847705655,13.644392411967063,0.7918920767667621,0.9911170272862692,0.3458650151708066,0.0,4.134020561516123
default_maize,2013,3,80/80,2013-09-19,128.0,1560.418,1.699968410760215,0.41357357988600724,2892.6474591985675,13.92804978011288,0.8474912070816732,0.3263114933983579,0.03617018396589104,0.0,4.5703930755423565
default_maize,2013,3,80/80,2013-09-20,129.0,1566.9734999999998,1.699968410760215,0.338085204817724,2895.4864969253995,13.941719699916344,0.8200400797545685,0.264443299242027,0.0034397502689361946,0.0,5.657177013029248
default_maize,2013,3,80/80,2013-09-21,130.0,1576.1779999999999,1.699968410760215,0.25299035994889846,2898.020856916777,13.953922601451541,0.9546019069533529,0.2862651129659708,0.00031828329793997677,0.0,6.898256294730305
default_maize,2013,3,80/80,2013-09-22,131.0,1586.3229999999999,1.699968410760215,0.15706654894224403,2899.1066320600476,13.959150590848378,1.3955345588075057,0.10202826446736141,2.929885994990286e-05,0.0,3.569838650983354
default_maize,2013,3,80/80,2013-09-23,132.0,1591.7984999999999,1.699968410760215,0.04893570350472761,2899.1551448265513,13.959384179018512,2.038520630976873,0.005463576834150864,2.695412622061432e-06,0.0,-11.452114277975944
default_maize,2013,4,80/65,2013-05-15,1.0,11.43,0.3,0.0,0.0,0.0,4.333822209883151,0.0,0.0,0.0,4.3338222098831345
default_maize,2013,4,80/65,2013-05-16,2.0,21.919999999999998,0.3,0.0,0.0,0.0,2.6950948749513994,0.0,0.0,0.0,7.0289170848345215
default_maize,2013,4,80/65,2013-05-17,3.0,34.53,0.3,0.0,0.0,0.0,2.055660674515853,0.0,0.0,0.0,9.08457775935036
default_maize,2013,4,80/65,2013-05-18,4.0,44.7,0.3,0.0,0.0,0.0,1.3281148282276272,0.0,0.0,0.0,10.412692587577968
default_maize,2013,4,80/65,2013-05-19,5.0,52.975,0.3,0.0,0.0,0.0,2.193766594236475,0.0,0.0,0.0,12.352459181814435
default_maize,2013,4,80/65,2013-05-20,6.0,58.075,0.3067033722061107,0.004875,0.10394202164006473,0.0,4.427534344793145,0.012969905214102377,0.0,0.0,12.474963431821676
default_maize,2013,4,80/65,2013-05-21,7.0,63.5835,0.3306558377349914,0.005738742470010385,0.24867619958871223,0.0,2.6386757164047294,0.02957973738249672,0.0,0.0,14.12721888560889
default_maize,2013,4,80/65,2013-05-22,8.0,69.328,0.35324995797537406,0.006755521053764285,0.4347665425883214,0.0,2.0605803882848686,0.03427593088683196,0.0,0.0,15.20607520478059
default_maize,2013,4,80/65,2013-05-23,9.0,76.098,0.37481743612516694,0.007851120081260043,0.7306407633434309,0.0,0.6332580148122414,0.0347265686339604,0.0,0.0,15.874059788226788
default_maize,2013,4,80/65,2013-05-24,10.0,87.708,0.3955669734288025,0.00903663945825887,1.270687766059719,0.0,0.8652119220291425,0.10482713358066298,0.0,0.0,16.844098843836584
default_maize,2013,4,80/65,2013-05-25,11.0,100.328,0.4156410792648535,0.010414604008720319,1.9093573510726527,0.0,0.6650667634335815,0.1166644500613981,0.0,0.0,17.625830057331548
default_maize,2013,4,80/65,2013-05-26,12.0,112.838,0.4351427511575381,0.011972387361577233,2.642892600891718,0.0,0.6428526725936351,0.1456055197408063,0.0,0.0,18.41428824966596
default_maize,2013,4,80/65,2013-05-27,13.0,123.50299999999999,0.45414961195166176,0.013730393505757403,3.442525375841193,0.0,0.5998917013943961,0.16446999884582733,0.0,0.0,19.17864994990616
default_maize,2013,4,80/65,2013-05-28,14.0,134.10799999999998,0.4727220749139498,0.015908469120809433,4.366035960677741,0.0,2.3574910883785734,0.16110783408540044,0.0,0.0,19.665248872370107
default_maize,2013,4,80/65,2013-05-29,15.0,139.76299999999998,0.49090837611097204,0.018727098949012894,4.861723016021637,0.0,2.7912757124144956,0.037740265562588714,0.0,0.0,14.620264850347198
default_maize,2013,4,80/65,2013-05-30,16.0,145.56349999999998,0.5087478379094756,0.021781232478511946,5.468608556120355,0.0,4.47293402748184,0.1225138671107938,0.0,0.0,19.215712744939825
default_maize,2013,4,80/65,2013-05-31,17.0,152.72349999999997,0.5262730739612154,0.025025018622750552,6.490620623478459,0.0,0.6291112865465601,0.23690471964700102,0.0,0.0,20.081728751133376
default_maize,2013,4,80/65,2013-06-01,18.0,160.51349999999996,0.5435115302187924,0.028898462799722135,7.8134606775036435,0.0,0.48478692195055073,0.2544780349342732,0.0,0.0,20.82099370801817
default_maize,2013,4,80/65,2013-06-02,19.0,169.56449999999995,0.5604865928998456,0.03334892354675128,9.576528803600455,0.0,0.4692411048878943,0.3471478525263782,0.0,0.0,21.63738266543243
default_maize,2013,4,80/65,2013-06-03,20.0,180.18149999999994,0.5772184045675322,0.038260097590313936,11.769792112086272,0.0,0.5162856269897349,0.5091099876548278,0.0,0.0,22.662778280076978
default_maize,2013,4,80/65,2013-06-04,21.0,188.83649999999994,0.5937244778689015,0.044664251251915275,14.032822656186497,0.0,6.049070415066253,0.3907517240467844,0.0,0.0,23.00660041919002
default_maize,2013,4,80/65,2013-06-05,22.0,193.99649999999994,0.6100201655513399,0.05218760152418197,15.143774901225479,0.0,0.23167397835280445,0.10672891433689467,0.0,0.0,23.3450033118797
